,id,Probabilites
0,25540,0.15156680173768183
1,29938,0.15156680173768183
2,9585,0.15156680173768183
3,23597,0.15156680173768183
4,27695,0.15156680173768183
5,7641,0.15156680173768183
6,5508,0.15156680173768183
7,16438,0.15156680173768183
8,7632,0.15156680173768183
9,14446,0.15156680173768183
10,16538,0.15156680173768183
11,11189,0.15156680173768183
12,18384,0.15156680173768183
13,24530,0.15156680173768183
14,7162,0.15156680173768183
15,21360,0.13881932045286133
16,3803,0.15156680173768183
17,9577,0.13881932045286133
18,27860,0.15156680173768183
19,29969,0.15156680173768183
20,25070,0.15156680173768183
21,8061,0.13881932045286133
22,15431,0.15156680173768183
23,3907,0.15156680173768183
24,26338,0.15156680173768183
25,4860,0.15156680173768183
26,20436,0.15156680173768183
27,26401,0.15156680173768183
28,22594,0.15156680173768183
29,31953,0.15156680173768183
30,9279,0.15156680173768183
31,539,0.15156680173768183
32,25621,0.15156680173768183
33,31130,0.19702424907747548
34,24676,0.15156680173768183
35,24940,0.15156680173768183
36,12961,0.15156680173768183
37,9593,0.15156680173768183
38,18167,0.15156680173768183
39,11225,0.15156680173768183
40,1103,0.15156680173768183
41,30256,0.15156680173768183
42,15076,0.15156680173768183
43,24410,0.15156680173768183
44,14752,0.15156680173768183
45,3433,0.15156680173768183
46,24220,0.15156680173768183
47,28505,0.15156680173768183
48,4688,0.15156680173768183
49,10150,0.15156680173768183
50,17042,0.15156680173768183
51,24322,0.15156680173768183
52,14154,0.9542678527919707
53,26626,0.15156680173768183
54,2923,0.15156680173768183
55,4235,0.15156680173768183
56,6356,0.15156680173768183
57,8352,0.15156680173768183
58,25285,0.15156680173768183
59,21008,0.15156680173768183
60,14068,0.15156680173768183
61,16588,0.15156680173768183
62,1538,0.15156680173768183
63,2782,0.15156680173768183
64,15118,0.15156680173768183
65,27984,0.15156680173768183
66,5815,0.15156680173768183
67,24632,0.15156680173768183
68,10269,0.15156680173768183
69,21988,0.15156680173768183
70,19304,0.12698349955046045
71,8223,0.15156680173768183
72,4000,0.15156680173768183
73,31310,0.15156680173768183
74,26696,0.15156680173768183
75,21493,0.15156680173768183
76,16201,0.15156680173768183
77,10482,0.15156680173768183
78,13578,0.15156680173768183
79,3810,0.15156680173768183
80,23340,0.15156680173768183
81,28206,0.15156680173768183
82,28586,0.15156680173768183
83,3432,0.15156680173768183
84,27809,0.15156680173768183
85,25327,0.15156680173768183
86,3250,0.9945261807562643
87,673,0.15156680173768183
88,8689,0.15156680173768183
89,31746,0.15156680173768183
90,1272,0.15156680173768183
91,14724,0.15156680173768183
92,26119,0.15156680173768183
93,24840,0.15156680173768183
94,10960,0.15156680173768183
95,4169,0.15156680173768183
96,13625,0.15156680173768183
97,7478,0.15156680173768183
98,7238,0.15156680173768183
99,25169,0.15156680173768183
100,4853,0.15156680173768183
101,10839,0.15156680173768183
102,29022,0.15156680173768183
103,29474,0.15156680173768183
104,30609,0.15156680173768183
105,21191,0.15156680173768183
106,11156,0.15156680173768183
107,27007,0.12698349955046045
108,28507,0.15156680173768183
109,7252,0.15156680173768183
110,30984,0.15156680173768183
111,7951,0.15156680173768183
112,20391,0.15156680173768183
113,3111,0.15156680173768183
114,12700,0.15156680173768183
115,22497,0.15156680173768183
116,6994,0.15156680173768183
117,15154,0.15156680173768183
118,25187,0.15156680173768183
119,3362,0.15156680173768183
120,10352,0.15156680173768183
121,20978,0.15156680173768183
122,639,0.15156680173768183
123,15484,0.15156680173768183
124,14445,0.15156680173768183
125,21165,0.15156680173768183
126,24500,0.15156680173768183
127,16757,0.15156680173768183
128,4682,0.15156680173768183
129,7288,0.15156680173768183
130,1126,0.15156680173768183
131,30663,0.15156680173768183
132,1204,0.15156680173768183
133,9269,0.15156680173768183
134,27262,0.13881932045286133
135,26750,0.15156680173768183
136,13884,0.15156680173768183
137,17191,0.15156680173768183
138,15491,0.15156680173768183
139,29968,0.15156680173768183
140,13312,0.15156680173768183
141,16765,0.15156680173768183
142,3563,0.15156680173768183
143,31814,0.15156680173768183
144,20061,0.15156680173768183
145,1610,0.15156680173768183
146,21487,0.15156680173768183
147,26421,0.15156680173768183
148,17045,0.15156680173768183
149,13303,0.15156680173768183
150,24379,1.0
151,7049,0.15156680173768183
152,10966,0.15156680173768183
153,6997,0.15156680173768183
154,9984,0.15156680173768183
155,25100,0.15156680173768183
156,16485,0.15156680173768183
157,25609,0.15156680173768183
158,26461,0.15156680173768183
159,8077,0.15156680173768183
160,5483,0.15156680173768183
161,12972,0.15156680173768183
162,11355,0.15156680173768183
163,14348,0.15156680173768183
164,14073,0.15156680173768183
165,26049,0.15156680173768183
166,20517,0.15156680173768183
167,4656,0.15156680173768183
168,15452,0.15156680173768183
169,20661,0.15156680173768183
170,21202,0.15156680173768183
171,11113,0.15156680173768183
172,17701,0.15156680173768183
173,13971,0.15156680173768183
174,1806,0.15156680173768183
175,8248,0.15156680173768183
176,3309,0.15156680173768183
177,25795,0.15156680173768183
178,1059,0.15156680173768183
179,22518,0.15156680173768183
180,3461,0.15156680173768183
181,3949,0.15156680173768183
182,29179,0.15156680173768183
183,22468,0.15156680173768183
184,3080,0.15156680173768183
185,2796,0.15156680173768183
186,13685,0.15156680173768183
187,14343,0.15156680173768183
188,11055,0.15156680173768183
189,2901,0.15156680173768183
190,1012,0.15156680173768183
191,11253,0.15156680173768183
192,23215,0.15156680173768183
193,12137,0.15156680173768183
194,31043,0.15156680173768183
195,2666,0.15156680173768183
196,9664,0.15156680173768183
197,14146,0.15156680173768183
198,5345,0.15156680173768183
199,28369,0.15156680173768183
200,16889,0.15156680173768183
201,9810,0.15156680173768183
202,17831,0.15156680173768183
203,27897,0.15156680173768183
204,10301,0.15156680173768183
205,15329,0.15156680173768183
206,9869,0.15156680173768183
207,17885,0.15156680173768183
208,895,0.15156680173768183
209,22315,0.9955857411758049
210,28440,0.15156680173768183
211,14924,0.15156680173768183
212,24506,0.15156680173768183
213,28643,0.15156680173768183
214,20462,0.15156680173768183
215,15564,0.15156680173768183
216,17274,0.15156680173768183
217,15499,0.15156680173768183
218,23329,0.1160208550887173
219,7110,0.15156680173768183
220,18726,0.15156680173768183
221,10696,0.15156680173768183
222,8267,0.19702424907747548
223,14391,0.15156680173768183
224,490,0.15156680173768183
225,20915,0.15156680173768183
226,6480,0.15156680173768183
227,31128,0.15156680173768183
228,20282,0.15156680173768183
229,2288,0.15156680173768183
230,2198,0.15156680173768183
231,5817,0.15156680173768183
232,30542,0.19702424907747548
233,17179,0.15156680173768183
234,28486,0.15156680173768183
235,10625,0.15156680173768183
236,4425,0.15156680173768183
237,19132,0.15156680173768183
238,28445,0.15156680173768183
239,29662,0.15156680173768183
240,25018,0.15156680173768183
241,21642,0.15156680173768183
242,20672,0.15156680173768183
243,25534,0.15156680173768183
244,4298,0.15156680173768183
245,8258,0.15156680173768183
246,12130,0.15156680173768183
247,7043,0.15156680173768183
248,5503,0.15156680173768183
249,4249,0.15156680173768183
250,21235,0.15156680173768183
251,14877,0.15156680173768183
252,22553,0.15156680173768183
253,1947,0.15156680173768183
254,6220,0.15156680173768183
255,1267,0.15156680173768183
256,27357,0.15156680173768183
257,5457,0.15156680173768183
258,17921,0.15156680173768183
259,22779,0.15156680173768183
260,16129,0.15156680173768183
261,9540,0.15156680173768183
262,5641,0.15156680173768183
263,31249,0.15156680173768183
264,11037,0.15156680173768183
265,9936,0.15156680173768183
266,31834,0.15156680173768183
267,14185,0.15156680173768183
268,30667,0.15156680173768183
269,19908,0.15156680173768183
270,30843,0.15156680173768183
271,25120,0.15156680173768183
272,17718,0.15156680173768183
273,7062,0.15156680173768183
274,8607,0.15156680173768183
275,26687,0.15156680173768183
276,21393,0.15156680173768183
277,21236,0.15156680173768183
278,16914,0.15156680173768183
279,10687,0.15156680173768183
280,7362,0.15156680173768183
281,30895,0.15156680173768183
282,5510,0.15156680173768183
283,3614,0.15156680173768183
284,30628,0.15156680173768183
285,23306,0.15156680173768183
286,13949,0.15156680173768183
287,12378,0.15156680173768183
288,11363,0.15156680173768183
289,2939,0.15156680173768183
290,13268,0.15156680173768183
291,20460,0.15156680173768183
292,2766,0.15156680173768183
293,11488,0.15156680173768183
294,4741,0.15156680173768183
295,16770,0.15156680173768183
296,8566,0.15156680173768183
297,30829,0.15156680173768183
298,19210,0.15156680173768183
299,10451,0.15156680173768183
300,15925,0.15156680173768183
301,13659,0.15156680173768183
302,961,0.15156680173768183
303,18621,0.19702424907747548
304,8895,0.15156680173768183
305,18703,0.15156680173768183
306,19327,0.15156680173768183
307,30704,0.15156680173768183
308,24349,0.15156680173768183
309,31359,0.15156680173768183
310,17015,0.15156680173768183
311,10747,0.15156680173768183
312,12101,0.15156680173768183
313,18666,0.15156680173768183
314,12687,0.15156680173768183
315,17852,0.15156680173768183
316,933,0.15156680173768183
317,25319,0.15156680173768183
318,7417,0.15156680173768183
319,30221,0.15156680173768183
320,18649,0.15156680173768183
321,25812,0.15156680173768183
322,1910,0.15156680173768183
323,13746,0.15156680173768183
324,11025,0.15156680173768183
325,25146,0.15156680173768183
326,632,0.15156680173768183
327,12539,0.15156680173768183
328,20458,0.15156680173768183
329,9214,0.15156680173768183
330,23896,0.15156680173768183
331,15357,0.15156680173768183
332,1254,0.15156680173768183
333,23379,0.15156680173768183
334,8514,0.15156680173768183
335,2812,0.15156680173768183
336,5176,0.15156680173768183
337,25193,0.15156680173768183
338,18244,0.15156680173768183
339,8102,0.15156680173768183
340,10949,0.15156680173768183
341,14164,0.15156680173768183
